as_of_date,target_date,acute_load_7,chronic_load_28,atl_ctl_ratio,days_since_last_hard,streak_length,trained_today,trained_hard_today,trained_days_2,trained_both_days_2,trained_days_7,trained_days_30,moving_time_acute_7,moving_time_chronic_28,today_relative_effort,dow_train_rate,month_train_rate,day_of_week,trained_last_weekend,month,season,days_since_last_long_ride,forecast_temp_high,forecast_temp_low,forecast_precip_probability,forecast_rain_expected,forecast_wind_speed,forecast_temp_high_vs_seasonal,forecast_temp_low_vs_seasonal,forecast_precip_probability_vs_seasonal,forecast_wind_speed_vs_seasonal,forecast_precip_morning,forecast_precip_midday,forecast_precip_evening,will_train_tomorrow,next_day_relative_effort
2024-10-20,2024-10-21,59.05718281718672,40.549938391973626,1.456406227953145,1,0,0,0,1.0,0,2.0,8.0,4997.103392170423,3262.2883480461915,0.0,0.0,0.25,0,False,10,3,9,12.6,8.4,66.66666666666666,1,13.9,-1.620846905537464,2.2052117263843645,37.907166123778495,1.126384364820849,75.0,100.0,100.0,0,0.0
2024-10-21,2024-10-22,44.29288711289004,37.7533909166651,1.1732161280733668,2,0,0,0,0.0,0,2.0,8.0,3747.8275441278174,3037.3029447326608,0.0,0.0,0.23809523809523808,1,True,10,3,10,13.7,6.5,0.0,0,12.7,-0.32410423452768633,0.43583061889250807,-29.071661237785015,-0.10130293159609138,0.0,0.0,0.0,0,0.0
2024-10-22,2024-10-23,33.21966533466753,35.1497087844813,0.9450907698368788,3,0,0,0,0.0,0,2.0,8.0,2810.8706580958633,2827.8337761304083,0.0,0.0,0.22727272727272727,2,True,10,3,11,9.6,4.9,20.833333333333336,1,8.8,-4.238762214983714,-1.0087947882736152,-8.346905537459282,-4.021172638436479,0.0,71.42857142857143,0.0,1,4.0
2024-10-23,2024-10-24,25.91474900100065,33.001453006241206,0.7852608488510998,4,1,1,0,1.0,0,3.0,9.0,2667.6529935718972,2787.155584673139,4.0,0.75,0.2608695652173913,3,True,10,3,12,12.1,5.2,12.5,1,9.2,-1.544625407166123,-0.5488599348534207,-16.558089033659062,-3.6192182410423452,75.0,0.0,0.0,1,5.0
2024-10-24,2024-10-25,20.68606175075049,31.070318316155607,0.6657820991809529,5,2,1,0,2.0,1,3.0,10.0,2699.489745178923,2787.6965788336124,5.0,0.5,0.2916666666666667,4,True,10,3,13,16.7,3.0,0.0,0,21.5,3.2980392156862735,-2.575816993464052,-29.46623093681917,8.710130718954249,0.0,0.0,0.0,0,0.0
2024-10-25,2024-10-26,15.514546313062867,28.92753774262763,0.5363244687846566,6,0,0,0,1.0,0,3.0,10.0,2024.6173088841922,2595.441642362329,0.0,0.75,0.28,5,True,10,3,14,14.6,9.1,83.33333333333334,1,23.7,1.4059016393442612,3.6783606557377038,53.90710382513662,10.971803278688524,100.0,85.71428571428571,60.0,0,0.0
2024-10-26,2024-10-27,11.635909734797151,26.932535139687793,0.43203915540986226,7,0,0,0,0.0,0,2.0,9.0,1518.462981663144,2416.4456670269956,0.0,0.0,0.2692307692307692,6,True,10,3,15,13.1,8.1,83.33333333333334,1,20.9,0.05770491803278688,2.8029508196721302,54.3032786885246,8.135409836065573,75.0,57.14285714285714,100.0,0,0.0
2024-10-27,2024-10-28,8.726932301097863,25.0751189231576,0.3480315418579446,8,0,0,0,0.0,0,2.0,8.0,1138.847236247358,2249.7942417147888,0.0,0.0,0.25925925925925924,0,True,10,3,16,11.1,7.3,58.333333333333336,1,15.9,-1.8029508196721302,2.127540983606557,29.617486338797814,3.155409836065573,25.0,85.71428571428571,40.0,0,0.0
2024-10-28,2024-10-29,6.5451992258233975,23.34580037673294,0.28035874205223316,9,0,0,0,0.0,0,2.0,7.0,854.1354271855186,2094.6360181482514,0.0,0.0,0.25,1,False,10,3,17,10.7,5.9,33.33333333333333,1,10.1,-2.0249180327868874,0.8498360655737711,4.398907103825131,-2.635737704918034,50.0,42.857142857142854,0.0,0,0.0
2024-10-29,2024-10-30,4.908899419367549,21.735745178337563,0.2258445422087434,10,0,0,0,0.0,0,2.0,7.0,640.6015703891389,1950.178361724234,0.0,0.25,0.2413793103448276,2,False,10,3,18,10.7,4.8,45.83333333333333,1,17.0,-1.8636065573770502,-0.1321311475409832,16.48907103825136,4.188196721311476,0.0,57.14285714285714,100.0,0,0.0
2024-10-30,2024-10-31,3.6816745645256614,20.236728269486697,0.1819303256681544,11,0,0,0,0.0,0,1.0,7.0,480.4511777918542,1815.6833022949766,0.0,0.8,0.23333333333333334,3,False,10,3,19,10.9,4.3,62.5,1,15.9,-1.4557377049180324,-0.5550819672131144,32.568306010928964,2.9462295081967227,25.0,28.57142857142857,80.0,1,53.0
2024-10-31,2024-11-01,16.011255923394245,22.496264250901408,0.7117295451733808,0,1,1,1,1.0,0,1.0,8.0,2338.0883833438907,2236.0499711022194,53.0,0.4,0.5,4,False,11,3,20,8.5,5.7,91.66666666666666,1,17.5,-3.6632786885245903,0.9619672131147547,61.54371584699453,4.427540983606557,100.0,100.0,80.0,0,0.0
2024-11-01,2024-11-02,12.008441942545684,20.944797750839243,0.5733376891674457,1,0,0,0,1.0,0,1.0,8.0,1753.5662875079179,2081.8396282675835,0.0,0.6,0.0,5,False,11,3,21,10.2,6.8,83.33333333333334,1,12.2,-1.7947540983606576,2.2291803278688525,53.2377049180328,-0.9059016393442629,100.0,100.0,60.0,0,0.0
2024-11-02,2024-11-03,9.006331456909262,19.500328940436535,0.46185536071822003,2,0,0,0,0.0,0,1.0,8.0,1315.1747156309384,1938.2644814905088,0.0,0.0,0.0,6,False,11,3,22,9.7,7.0,45.83333333333333,1,11.1,-2.108196721311476,2.5757377049180326,15.150273224043715,-2.0373770491803267,50.0,85.71428571428571,20.0,0,0.0
2024-11-03,2024-11-04,6.754748592681946,18.155478668682292,0.37205015168967726,3,0,0,0,0.0,0,1.0,8.0,986.3810367232038,1804.591068973922,0.0,0.0,0.0,0,False,11,3,23,12.3,6.3,54.166666666666664,1,26.4,0.646229508196722,2.009180327868852,23.538251366120218,13.23934426229508,75.0,85.71428571428571,40.0,1,194.0
2024-11-04,2024-11-05,53.56606144451146,30.282687036359377,1.7688675176082143,0,1,1,1,1.0,0,2.0,8.0,3064.7857775424027,2321.515822837789,194.0,0.0,0.25,1,False,11,3,0,9.3,3.2,12.5,1,13.7,-2.1836065573770487,-1.0045901639344264,-18.483606557377048,0.487868852459016,0.0,28.57142857142857,20.0,1,157.0
2024-11-05,2024-11-06,79.4245460833836,39.02181206833459,2.0353884628498586,0,2,1,1,2.0,1,3.0,9.0,4622.089333156802,2802.3768005731135,157.0,0.2,0.4,2,False,11,3,1,11.7,1.6,0.0,0,7.7,0.4104918032786866,-2.533770491803278,-31.516393442622952,-5.5445901639344255,0.0,0.0,0.0,0,0.0
2024-11-06,2024-11-07,59.5684095625377,36.330652615346,1.6396184839623862,1,0,0,0,1.0,0,3.0,9.0,3466.5669998676017,2609.109435016347,0.0,0.8333333333333334,0.3333333333333333,3,False,11,3,2,13.6,2.6,0.0,0,10.6,2.477049180327869,-1.4409836065573773,-31.93989071038251,-2.6963934426229503,0.0,0.0,0.0,1,60.0
2024-11-07,2024-11-08,59.676307171903275,37.963021400494554,1.5719588423255968,0,1,1,1,1.0,0,3.0,10.0,3168.175249900701,2585.929473980737,60.0,0.3333333333333333,0.42857142857142855,4,False,11,3,3,15.4,5.4,0.0,0,11.7,4.444918032786886,1.468524590163935,-32.39071038251366,-1.6514754098360669,0.0,0.0,0.0,1,3.0
2024-11-08,2024-11-09,45.50723037892746,35.55177854528803,1.2800268296270345,1,2,1,0,2.0,1,4.0,11.0,2895.8814374255257,2550.968820602755,3.0,0.5,0.5,5,False,11,3,4,11.5,7.4,37.5,1,10.2,0.6806557377049174,3.5511475409836066,4.795081967213115,-3.1908196721311484,0.0,42.857142857142854,100.0,0,0.0
2024-11-09,2024-11-10,34.130422784195595,33.09993174906127,1.0311327238662222,2,0,0,0,1.0,0,4.0,10.0,2171.9110780691444,2375.0399364232544,0.0,0.0,0.4444444444444444,6,False,11,3,5,14.1,8.1,20.833333333333336,1,18.8,3.4134426229508197,4.311475409836065,-11.734972677595621,5.364590163934427,0.0,0.0,0.0,0,0.0
2024-11-10,2024-11-11,25.597817088146698,30.817177835332906,0.8306346942255679,3,0,0,0,0.0,0,4.0,9.0,1628.9333085518583,2211.244078738892,0.0,0.16666666666666666,0.4,0,False,11,3,6,9.8,6.6,95.83333333333334,1,19.7,-0.7426229508196709,2.8839344262295077,62.97814207650275,6.262295081967212,100.0,100.0,80.0,0,0.0
2024-11-11,2024-11-12,19.198362816110023,28.6918552259996,0.6691223925705965,4,0,0,0,0.0,0,3.0,9.0,1221.6999814138937,2058.744487101727,0.0,0.16666666666666666,0.36363636363636365,1,False,11,3,7,11.2,7.1,54.166666666666664,1,23.7,0.8259016393442611,3.4881967213114753,21.243169398907106,10.280327868852458,0.0,28.57142857142857,80.0,0,0.0
2024-11-12,2024-11-13,14.398772112082519,26.713106589723765,0.5390152606818694,5,0,0,0,0.0,0,2.0,9.0,916.2749860604204,1916.7621086809181,0.0,0.16666666666666666,0.3333333333333333,2,False,11,3,8,11.8,8.1,79.16666666666666,1,18.8,1.604590163934425,4.585573770491802,46.07923497267759,5.418360655737706,100.0,85.71428571428571,20.0,0,0.0
2024-11-13,2024-11-14,10.799079084061889,24.870823376639365,0.434206737771506,6,0,0,0,0.0,0,2.0,9.0,687.2062395453153,1784.5716184270616,0.0,0.8571428571428571,0.3076923076923077,3,False,11,3,9,9.3,6.9,75.0,1,24.8,-0.7183606557377047,3.4980327868852465,41.830601092896174,11.404918032786886,25.0,85.71428571428571,100.0,0,0.0
2024-11-14,2024-11-15,8.099309313046417,23.155594178250443,0.34977764987149096,7,0,0,0,0.0,0,1.0,9.0,515.4046796589864,1661.4977137079538,0.0,0.42857142857142855,0.2857142857142857,4,False,11,3,10,8.2,2.1,41.66666666666667,1,8.0,-1.6209836065573775,-1.1734426229508195,8.45628415300547,-5.373114754098362,50.0,57.14285714285714,80.0,1,45.0
2024-11-15,2024-11-16,17.32448198478481,24.662104924577996,0.702473776580174,0,1,1,1,1.0,0,1.0,10.0,779.0535097442398,1655.1875265556812,45.0,0.42857142857142855,0.3333333333333333,5,False,11,3,11,6.9,1.5,50.0,1,12.8,-2.7695081967213113,-1.6347540983606557,16.898907103825138,-0.4855737704918024,0.0,57.14285714285714,100.0,0,0.0
2024-11-16,2024-11-17,12.993361488588608,22.961270102193307,0.5658816533562512,1,0,0,0,1.0,0,1.0,9.0,584.2901323081799,1541.0366626552893,0.0,0.0,0.3125,6,False,11,3,12,9.0,3.8,54.166666666666664,1,26.6,-0.5360655737704914,0.7645901639344261,20.62841530054645,13.198032786885248,0.0,85.71428571428571,80.0,0,0.0
2024-11-17,2024-11-18,9.745021116441457,21.377734233076527,0.4558491096480913,2,0,0,0,0.0,0,1.0,9.0,438.2175992311349,1434.7582721273384,0.0,0.14285714285714285,0.29411764705882354,0,False,11,3,13,5.0,2.0,62.5,1,17.8,-4.394098360655738,-0.9534426229508197,28.743169398907106,4.335409836065573,100.0,85.71428571428571,20.0,1,193.0
2024-11-18,2024-11-19,55.558765837331094,33.213752561829864,1.672763887004467,0,1,1,1,1.0,0,2.0,9.0,2741.413199423351,2001.3956326702805,193.0,0.14285714285714285,0.3333333333333333,1,False,11,3,14,8.3,0.1,41.66666666666667,1,43.4,-0.9599999999999991,-2.7462295081967216,7.677595628415304,29.931803278688523,25.0,0.0,40.0,0,0.0
2024-11-19,2024-11-20,41.66907437799832,30.92314893687608,1.3475042423091539,1,0,0,0,1.0,0,2.0,9.0,2056.0598995675136,1863.368347658537,0.0,0.14285714285714285,0.3157894736842105,2,False,11,3,15,13.4,4.6,37.5,1,39.2,4.269508196721311,1.8711475409836065,3.5655737704918025,25.744918032786888,75.0,0.0,0.0,0,0.0
2024-11-20,2024-11-21,31.25180578349874,28.79051797571221,1.0854895285268185,2,0,0,0,0.0,0,2.0,9.0,1542.0449246756352,1734.8601857510516,0.0,0.75,0.3,3,False,11,3,16,11.1,2.8,29.166666666666668,1,9.8,2.059344262295081,0.18098360655737666,-4.521857923497269,-3.7232786885245908,25.0,14.285714285714285,40.0,0,0.0
2024-11-21,2024-11-22,23.438854337624054,26.80496501186999,0.8744221202021594,3,0,0,0,0.0,0,2.0,9.0,1156.5336935067264,1615.214655699255,0.0,0.5,0.2857142857142857,4,False,11,3,17,13.1,3.0,50.0,1,26.9,4.1803278688524586,0.47606557377049175,15.860655737704917,13.314426229508195,100.0,71.42857142857143,20.0,0,0.0
2024-11-22,2024-11-23,17.57914075321804,24.9563467351893,0.7043955968295172,4,0,0,0,0.0,0,1.0,8.0,1556.1502701300449,1693.8205415130994,0.0,0.375,0.2727272727272727,5,False,11,3,18,9.5,3.1,16.666666666666664,1,11.1,0.6990163934426228,0.6921311475409837,-17.267759562841533,-2.457704918032789,25.0,14.285714285714285,0.0,1,175.0
2024-11-23,2024-11-24,56.93435556491353,35.30418489138314,1.612680075749597,0,1,1,1,1.0,0,2.0,8.0,2298.862702597534,1889.2122283052995,175.0,0.0,0.30434782608695654,6,False,11,3,19,7.3,2.5,62.5,1,13.7,-1.4150819672131147,0.18196721311475406,28.661202185792348,0.15540983606557113,100.0,71.42857142857143,40.0,0,0.0
2024-11-24,2024-11-25,42.70076667368515,32.86941351956361,1.2991033943538421,1,0,0,0,1.0,0,2.0,8.0,1724.1470269481504,1758.9217298014858,0.0,0.25,0.2916666666666667,0,False,11,3,20,7.7,3.1,62.5,1,8.6,-0.9504918032786867,0.8419672131147542,28.510928961748633,-5.029180327868852,100.0,71.42857142857143,60.0,0,0.0
2024-11-25,2024-11-26,32.02557500526386,30.602557414766117,1.0464999565628172,2,0,0,0,0.0,0,1.0,8.0,1293.1102702111127,1637.6167829186247,0.0,0.125,0.28,1,True,11,3,21,7.4,1.7,8.333333333333332,1,4.9,-1.1629508196721297,-0.534426229508197,-26.256830601092897,-8.835737704918035,0.0,0.0,0.0,0,0.0
2024-11-26,2024-11-27,24.019181253947895,28.492036213747763,0.843013853897825,3,0,0,0,0.0,0,1.0,8.0,969.8327026583345,1524.6776944414783,0.0,0.125,0.2692307692307692,2,True,11,3,22,,,,0,,,,,,,,,1,48.0
2024-11-27,2024-11-28,30.014385940460922,29.837413026592746,1.0059312418844908,0,1,1,1,1.0,0,2.0,9.0,1542.8745269937508,1644.4930258593072,48.0,0.6666666666666666,0.2962962962962963,3,True,11,3,23,7.1,-0.9,0.0,0,9.5,-1.3055737704918027,-3.077377049180328,-34.385245901639344,-4.361639344262292,0.0,0.0,0.0,0,0.0
2024-11-28,2024-11-29,22.51078945534569,27.77966040406911,0.8103335004069508,1,0,0,0,1.0,0,2.0,9.0,1157.155895245313,1531.079713731079,0.0,0.4444444444444444,0.2857142857142857,4,True,11,3,24,5.6,0.7,0.0,0,8.0,-2.726557377049181,-1.4655737704918035,-35.0,-5.931147540983607,0.0,0.0,0.0,0,0.0
2024-11-29,2024-11-30,16.88309209150927,25.863821755512618,0.6527686531055993,2,0,0,0,0.0,0,2.0,9.0,867.8669214339848,1425.4880093358322,0.0,0.4444444444444444,0.27586206896551724,5,True,11,3,25,7.2,0.0,0.0,0,6.6,-1.030163934426228,-2.1245901639344265,-35.43715846994535,-7.351475409836068,0.0,0.0,0.0,0,0.0
2024-11-30,2024-12-01,12.662319068631952,24.08010991030485,0.5258414150017329,3,0,0,0,0.0,0,1.0,8.0,650.9001910754886,1327.1784914506025,0.0,0.0,0.5,6,True,12,0,26,7.3,-1.1,0.0,0,6.4,-0.8686274509803935,-3.1944444444444446,-35.77069716775599,-7.637254901960782,0.0,0.0,0.0,0,0.0
2024-12-01,2024-12-02,9.496739301473964,22.41941267511141,0.42359447319584037,4,0,0,0,0.0,0,1.0,8.0,488.1751433066164,1235.648940316078,0.0,0.2222222222222222,0.0,0,True,12,0,27,5.7,-1.6,0.0,0,6.0,-2.379738562091503,-3.663398692810458,-36.22004357298474,-8.152287581699348,0.0,0.0,0.0,0,0.0
2024-12-02,2024-12-03,7.122554476105472,20.873246283724416,0.34122888118553807,5,0,0,0,0.0,0,1.0,8.0,366.1313574799623,1150.4317720184174,0.0,0.1111111111111111,0.0,1,False,12,0,28,4.7,-1.3,0.0,0,4.9,-3.3140522875816982,-3.337908496732026,-36.628540305010894,-9.337908496732027,0.0,0.0,0.0,0,0.0
2024-12-03,2024-12-04,5.341915857079105,19.433712057260664,0.27487882095501676,6,0,0,0,0.0,0,1.0,8.0,274.5985181099717,1071.0916498102506,0.0,0.2222222222222222,0.0,2,False,12,0,29,6.7,-0.4,0.0,0,10.8,-1.219934640522876,-2.3830065359477124,-36.51960784313726,-3.4562091503267958,0.0,0.0,0.0,1,58.0
2024-12-04,2024-12-05,18.50643689280933,22.09345605331165,0.83764336589772,0,1,1,1,1.0,0,1.0,8.0,3294.198888582479,1849.154294650923,58.0,0.6,0.25,3,False,12,0,0,8.6,0.5,0.0,0,10.5,0.7679738562091503,-1.4500000000000002,-36.560457516339866,-3.828758169934641,0.0,0.0,0.0,0,0.0
2024-12-05,2024-12-06,13.879827669606996,20.56976942894533,0.6747682669731633,1,0,0,0,1.0,0,1.0,7.0,2470.649166436859,1721.6264122612042,0.0,0.4,0.2,4,False,12,0,1,11.9,2.4,0.0,0,11.8,4.100980392156863,0.48202614379084974,-36.574074074074076,-2.573529411764703,0.0,0.0,0.0,0,0.0
2024-12-06,2024-12-07,10.409870752205247,19.151164640742206,0.543563326172826,2,0,0,0,0.0,0,1.0,7.0,1852.9868748276444,1602.89355624319,0.0,0.4,0.16666666666666666,5,False,12,0,2,9.5,5.9,58.333333333333336,1,22.7,1.7284313725490197,3.9908496732026144,21.69117647058824,8.252614379084967,100.0,100.0,0.0,0,0.0
2024-12-07,2024-12-08,7.807403064153935,17.830394665518604,0.4378704571947765,3,0,0,0,0.0,0,1.0,6.0,1389.7401561207334,1492.3491730540045,0.0,0.0,0.14285714285714285,6,False,12,0,3,7.2,3.4,25.0,1,25.1,-0.527450980392155,1.4934640522875817,-12.363834422657952,10.573529411764707,50.0,14.285714285714285,40.0,0,0.0
2024-12-08,2024-12-09,5.855552298115452,16.60071227479318,0.35272897940690334,4,0,0,0,0.0,0,1.0,5.0,1042.30511709055,1389.4285404295904,0.0,0.2,0.125,0,False,12,0,4,7.3,0.8,0.0,0,8.0,-0.4101307189542496,-1.076143790849673,-37.459150326797385,-6.641176470588235,0.0,0.0,0.0,1,218.0
2024-12-09,2024-12-10,58.89166422358659,30.490318324807443,1.9314873526811074,0,1,1,1,1.0,0,2.0,6.0,3016.228837817913,1910.0196755723773,218.0,0.1,0.2222222222222222,1,False,12,0,5,4.2,-2.1,0.0,0,4.2,-3.4833333333333325,-3.9493464052287583,-37.66339869281046,-10.498366013071898,0.0,0.0,0.0,0,0.0
2024-12-10,2024-12-11,44.16874816768994,28.387537750682792,1.5559203674375588,1,0,0,0,1.0,0,2.0,6.0,2262.1716283634346,1778.2941807053166,0.0,0.3,0.2,2,False,12,0,6,10.4,0.6,0.0,0,11.6,2.764705882352943,-1.2245098039215687,-38.0582788671024,-3.1062091503267997,0.0,0.0,0.0,1,5.0
2024-12-11,2024-12-12,34.37656112576745,26.77460411270467,1.2839241611589551,2,1,1,0,1.0,0,2.0,7.0,1855.878721272576,1699.5842372083982,5.0,0.5454545454545454,0.2727272727272727,3,False,12,0,7,5.6,0.0,29.166666666666668,1,9.9,-1.977450980392157,-1.7781045751633984,-9.381808278867094,-4.913071895424837,0.0,28.57142857142857,60.0,1,55.0
2024-12-12,2024-12-13,39.532420844325586,28.72118313941469,1.376420346349674,0,2,1,1,2.0,1,3.0,8.0,1892.909040954432,1720.57842774575,55.0,0.36363636363636365,0.3333333333333333,4,False,12,0,8,8.9,2.8,45.83333333333333,1,25.0,1.3771241830065364,1.0718954248366013,7.012527233115456,10.08529411764706,0.0,42.857142857142854,100.0,1,3.0
2024-12-13,2024-12-14,30.39931563324419,26.947308440144713,1.1281021145680306,1,3,1,0,2.0,1,4.0,9.0,1822.431780715824,1713.0212947977673,3.0,0.36363636363636365,0.38461538461538464,5,False,12,0,9,9.6,4.0,45.83333333333333,1,27.7,2.1349673202614365,2.35359477124183,7.257625272331147,12.817647058823528,75.0,57.14285714285714,60.0,0,0.0
2024-12-14,2024-12-15,22.799486724933143,25.088873375307145,0.908748925624247,2,0,0,0,1.0,0,4.0,9.0,1366.823835536868,1594.881895156542,0.0,0.0,0.35714285714285715,6,False,12,0,10,7.8,2.2,12.5,1,17.4,0.39509803921568754,0.6016339869281051,-26.03485838779956,2.537908496732028,50.0,0.0,0.0,0,0.0
2024-12-15,2024-12-16,17.099615043699856,23.35860624597562,0.7320477456417545,3,0,0,0,0.0,0,4.0,8.0,1025.117876652651,1484.8900403181597,0.0,0.2727272727272727,0.3333333333333333,0,False,12,0,11,10.9,2.2,33.33333333333333,1,18.4,3.541176470588235,0.6486928104575165,-5.05174291938998,3.5297385620915005,100.0,14.285714285714285,0.0,1,12.0
2024-12-16,2024-12-17,15.824711282774892,22.575254091080748,0.700975998716536,4,1,1,0,1.0,0,4.0,9.0,1422.0884074894882,1562.6907271927694,12.0,0.09090909090909091,0.375,1,False,12,0,12,8.4,3.5,75.0,1,18.7,1.1114379084967334,1.9705882352941178,36.546840958605664,3.8274509803921557,50.0,100.0,100.0,0,0.0
2024-12-17,2024-12-18,11.868533462081169,21.0183400158338,0.5646751100772095,5,0,0,0,1.0,0,4.0,9.0,1066.566305617116,1454.9189529036128,0.0,0.36363636363636365,0.35294117647058826,2,False,12,0,13,11.2,3.9,41.66666666666667,1,31.9,3.9934640522875817,2.4084967320261437,2.941176470588239,16.99738562091503,100.0,14.285714285714285,0.0,1,62.0
2024-12-18,2024-12-19,24.401400096560877,23.844661394052157,1.023348568189255,0,1,1,1,1.0,0,4.0,9.0,3217.174729212837,2021.4073009792255,62.0,0.5833333333333334,0.3888888888888889,3,False,12,0,14,14.2,4.4,33.33333333333333,1,16.9,6.983333333333333,2.95,-4.752178649237479,2.028104575163397,25.0,14.285714285714285,60.0,1,78.0
2024-12-19,2024-12-20,37.80105007242066,27.57951233239339,1.3706206845442155,0,2,1,1,2.0,1,4.0,10.0,4875.381046909628,2561.310245739279,78.0,0.4166666666666667,0.42105263157894735,4,False,12,0,15,13.3,6.0,16.666666666666664,1,17.7,6.076470588235295,4.540196078431372,-21.486928104575163,2.770588235294115,0.0,0.0,40.0,1,7.0
2024-12-20,2024-12-21,30.100787554315495,26.160235619814532,1.1506313624911035,1,3,1,0,2.0,1,4.0,11.0,4425.785785182221,2596.875056377949,7.0,0.3333333333333333,0.45,5,False,12,0,16,13.1,4.7,37.5,1,18.0,5.919934640522874,3.2287581699346406,-1.2663398692810475,2.989869281045751,0.0,71.42857142857143,80.0,0,0.0
2024-12-21,2024-12-22,22.57559066573662,24.356081439137668,0.9268974864511668,2,0,0,0,1.0,0,4.0,11.0,3319.3393388866657,2417.7802249036076,0.0,0.0,0.42857142857142855,6,False,12,0,17,9.6,2.7,37.5,1,23.1,2.4519607843137248,1.2326797385620918,-1.4978213507625284,8.069607843137259,0.0,57.14285714285714,60.0,1,27.0
2024-12-22,2024-12-23,23.681692999302463,24.538420650231622,0.9650862757982318,3,1,1,0,1.0,0,5.0,12.0,3211.504504164999,2450.209174910255,27.0,0.3333333333333333,0.45454545454545453,0,False,12,0,18,12.1,5.8,33.33333333333333,1,37.7,4.966666666666666,4.355228758169934,-5.773420479302828,22.70196078431373,25.0,14.285714285714285,0.0,0,0.0
2024-12-23,2024-12-24,17.761269749476845,22.846115777801852,0.7774306110596868,4,0,0,0,1.0,0,4.0,11.0,2408.6283781237494,2281.229231812996,0.0,0.08333333333333333,0.43478260869565216,1,True,12,0,19,10.8,4.9,54.166666666666664,1,32.0,3.696078431372549,3.462091503267974,14.46078431372549,17.00228758169935,100.0,57.14285714285714,0.0,1,33.0
2024-12-24,2024-12-25,21.570952312107636,23.546383655194827,0.9161046820601103,5,1,1,0,1.0,0,5.0,12.0,2740.221283592812,2381.4892847914102,33.0,0.4166666666666667,0.4583333333333333,2,True,12,0,20,5.3,3.6,58.333333333333336,1,19.5,-1.8019607843137253,2.1725490196078434,18.92701525054467,4.508496732026142,0.0,85.71428571428571,100.0,0,0.0
2024-12-25,2024-12-26,16.178214234080727,21.922495127250354,0.7379732161039778,6,0,0,0,1.0,0,4.0,12.0,2055.1659626946093,2217.248644460968,0.0,0.6153846153846154,0.44,3,True,12,0,21,9.4,4.6,58.333333333333336,1,34.3,2.2934640522875824,3.186928104575163,19.240196078431374,19.263725490196073,75.0,85.71428571428571,20.0,0,0.0
2024-12-26,2024-12-27,12.133660675560545,20.410598911577914,0.59447842408376,7,0,0,0,0.0,0,3.0,12.0,1541.374472020957,2064.3349448429703,0.0,0.46153846153846156,0.4230769230769231,4,True,12,0,22,8.4,3.4,95.83333333333334,1,17.5,1.272549019607843,1.9807189542483656,56.50871459694991,2.4516339869281047,100.0,100.0,100.0,1,136.0
2024-12-27,2024-12-28,43.100245506670404,28.382281745262198,1.518561682020687,0,1,1,1,1.0,0,3.0,12.0,2569.5308540157175,2311.898052095179,136.0,0.3076923076923077,0.4444444444444444,5,True,12,0,23,9.1,5.2,62.5,1,25.5,1.94313725490196,3.768627450980392,22.83496732026144,10.418954248366013,100.0,85.71428571428571,0.0,1,245.0
2024-12-28,2024-12-29,93.57518413000281,43.32143472834757,2.160020431381777,0,2,1,1,2.0,1,4.0,13.0,4562.148140511788,2879.3533588472355,245.0,0.07692307692307693,0.4642857142857143,6,True,12,0,0,6.1,4.1,70.83333333333334,1,17.5,-1.1078431372549034,2.644117647058823,31.318082788671035,2.3986928104575167,100.0,100.0,100.0,0,0.0
2024-12-29,2024-12-30,70.18138809750211,40.333749574668424,1.7400164586130982,1,0,0,0,1.0,0,3.0,13.0,3421.6111053838413,2680.777265133633,0.0,0.3076923076923077,0.4482758620689655,0,True,12,0,1,6.2,2.6,45.83333333333333,1,15.1,-1.034313725490195,1.1179738562091504,6.4542483660130685,-0.00849673202614376,0.0,71.42857142857143,80.0,0,0.0
2024-12-30,2024-12-31,52.63604107312658,37.55211167296715,1.4016799249938847,2,0,0,0,0.0,0,3.0,13.0,2566.208329037881,2495.896074434762,0.0,0.15384615384615385,0.43333333333333335,1,True,12,0,2,6.4,-0.5,20.833333333333336,1,13.0,-0.8722222222222227,-2.0052287581699346,-18.94063180827886,-2.103594771241829,0.0,0.0,0.0,0,0.0
2024-12-31,2025-01-01,39.47703080484493,34.96231086793493,1.1291310506895182,3,0,0,0,0.0,0,2.0,13.0,1924.6562467784106,2323.76531068064,0.0,0.38461538461538464,0.5,2,True,1,0,3,7.6,1.5,25.0,1,10.5,0.3277777777777766,-0.005228758169934622,-14.773965141612194,-4.603594771241829,100.0,0.0,0.0,0,0.0
2025-01-01,2025-01-02,29.607773103633697,32.5511170149739,0.9095777908332231,4,0,0,0,0.0,0,2.0,13.0,1443.492185083808,2163.505634081975,0.0,0.5714285714285714,0.0,3,True,1,0,4,6.3,0.3,45.83333333333333,1,16.4,-0.9820261437908488,-1.2127450980392156,5.48747276688453,1.3290849673202612,25.0,85.71428571428571,80.0,0,0.0
2025-01-02,2025-01-03,22.205829827725275,30.30621239325156,0.732715442615652,5,0,0,0,0.0,0,2.0,13.0,1082.619138812856,2014.2983489728733,0.0,0.5,0.0,4,True,1,0,5,6.0,1.9,50.0,1,14.7,-1.273529411764705,0.3852941176470588,9.449891067538132,-0.37189542483660176,50.0,100.0,60.0,0,0.0
